:START_ID,:END_ID,relation,:TYPE
103147,403147,effect,effect
103148,403148,effect,effect
103149,403149,effect,effect
103150,403150,effect,effect
103151,403151,effect,effect
103152,403152,effect,effect
103153,403153,effect,effect
103154,403154,effect,effect
103155,403155,effect,effect
103156,403156,effect,effect
103157,403157,effect,effect
103158,403158,effect,effect
103159,403159,effect,effect
103160,403160,effect,effect
103161,403161,effect,effect
103162,403162,effect,effect
103163,403163,effect,effect
103164,403164,effect,effect
103165,403165,effect,effect
103166,403166,effect,effect
103167,403167,effect,effect
103168,403168,effect,effect
103169,403169,effect,effect
103170,403170,effect,effect
103171,403171,effect,effect
103172,403172,effect,effect
103173,403173,effect,effect
103174,403174,effect,effect
103175,403175,effect,effect
103176,403176,effect,effect
103177,403177,effect,effect
103178,403178,effect,effect
103179,403179,effect,effect
103180,403180,effect,effect
103181,403181,effect,effect
103182,403182,effect,effect
103183,403183,effect,effect
103184,403184,effect,effect
103185,403185,effect,effect
103186,403186,effect,effect
103187,403187,effect,effect
103188,403188,effect,effect
103189,403189,effect,effect
103190,403190,effect,effect
103191,403191,effect,effect
103192,403192,effect,effect
103193,403193,effect,effect
103194,403194,effect,effect
103195,403195,effect,effect
103196,403196,effect,effect
103197,403197,effect,effect
103198,403198,effect,effect
103199,403199,effect,effect
103200,403200,effect,effect
103201,403201,effect,effect
103202,403202,effect,effect
103203,403203,effect,effect
103204,403204,effect,effect
103205,403205,effect,effect
103206,403206,effect,effect
103207,403207,effect,effect
103208,403208,effect,effect
103209,403209,effect,effect
103210,403210,effect,effect
103211,403211,effect,effect
103212,403212,effect,effect
103213,403213,effect,effect
103214,403214,effect,effect
103215,403215,effect,effect
103216,403216,effect,effect
103217,403217,effect,effect
103218,403218,effect,effect
103219,403219,effect,effect
103220,403220,effect,effect
103221,403221,effect,effect
103222,403222,effect,effect
103223,403223,effect,effect
103224,403224,effect,effect
103225,403225,effect,effect
103226,403226,effect,effect
103227,403227,effect,effect
103228,403228,effect,effect
103229,403229,effect,effect
103230,403230,effect,effect
103231,403231,effect,effect
103232,403232,effect,effect
103233,403233,effect,effect
103234,403234,effect,effect
103235,403235,effect,effect
103236,403236,effect,effect
103237,403237,effect,effect
103238,403238,effect,effect
103239,403239,effect,effect
103240,403240,effect,effect
103241,403241,effect,effect
103242,403242,effect,effect
103243,403243,effect,effect
103244,403244,effect,effect
103245,403245,effect,effect
103246,403246,effect,effect
103247,403247,effect,effect
103248,403248,effect,effect
103249,403249,effect,effect
103250,403250,effect,effect
103251,403251,effect,effect
103252,403252,effect,effect
103253,403253,effect,effect
103254,403254,effect,effect
103255,403255,effect,effect
103256,403256,effect,effect
103257,403257,effect,effect
103258,403258,effect,effect
103259,403259,effect,effect
103260,403260,effect,effect
103261,403261,effect,effect
103262,403262,effect,effect
103263,403263,effect,effect
103264,403264,effect,effect
103265,403265,effect,effect
103266,403266,effect,effect
103267,403267,effect,effect
103268,403268,effect,effect
103269,403269,effect,effect
103270,403270,effect,effect
103271,403271,effect,effect
103272,403272,effect,effect
103273,403273,effect,effect
103274,403274,effect,effect
103275,403275,effect,effect
103276,403276,effect,effect
103277,403277,effect,effect
103278,403278,effect,effect
103279,403279,effect,effect
103280,403280,effect,effect
103281,403281,effect,effect
103282,403282,effect,effect
103283,403283,effect,effect
103284,403284,effect,effect
103285,403285,effect,effect
103286,403286,effect,effect
103287,403287,effect,effect
103288,403288,effect,effect
103289,403289,effect,effect
103290,403290,effect,effect
103291,403291,effect,effect
103292,403292,effect,effect
103293,403293,effect,effect
103294,403294,effect,effect
103295,403295,effect,effect
103296,403296,effect,effect
103297,403297,effect,effect
103298,403298,effect,effect
103299,403299,effect,effect
103300,403300,effect,effect
103301,403301,effect,effect
103302,403302,effect,effect
103303,403303,effect,effect
103304,403304,effect,effect
103305,403305,effect,effect
103306,403306,effect,effect
103307,403307,effect,effect
103308,403308,effect,effect
103309,403309,effect,effect
103310,403310,effect,effect
103311,403311,effect,effect
103312,403312,effect,effect
103313,403313,effect,effect
103314,403314,effect,effect
103315,403315,effect,effect
103316,403316,effect,effect
103317,403317,effect,effect
103318,403318,effect,effect
103319,403319,effect,effect
103320,403320,effect,effect
103321,403321,effect,effect
103322,403322,effect,effect
103323,403323,effect,effect
103324,403324,effect,effect
103325,403325,effect,effect
103326,403326,effect,effect
103327,403327,effect,effect
103328,403328,effect,effect
103329,403329,effect,effect
103330,403330,effect,effect
103331,403331,effect,effect
103332,403332,effect,effect
103333,403333,effect,effect
103334,403334,effect,effect
103335,403335,effect,effect
103336,403336,effect,effect
103337,403337,effect,effect
103338,403338,effect,effect
103339,403339,effect,effect
103340,403340,effect,effect
103341,403341,effect,effect
103342,403342,effect,effect
103343,403343,effect,effect
103344,403344,effect,effect
103345,403345,effect,effect
103346,403346,effect,effect
103347,403347,effect,effect
103348,403348,effect,effect
103349,403349,effect,effect
103350,403350,effect,effect
103351,403351,effect,effect
103352,403352,effect,effect
103353,403353,effect,effect
103354,403354,effect,effect
103355,403355,effect,effect
103356,403356,effect,effect
103357,403357,effect,effect
103358,403358,effect,effect
103359,403359,effect,effect
103360,403360,effect,effect
103361,403361,effect,effect
103362,403362,effect,effect
103363,403363,effect,effect
103364,403364,effect,effect
103365,403365,effect,effect
103366,403366,effect,effect
103367,403367,effect,effect
103368,403368,effect,effect
103369,403369,effect,effect
103370,403370,effect,effect
103371,403371,effect,effect
103372,403372,effect,effect
103373,403373,effect,effect
103374,403374,effect,effect
103375,403375,effect,effect
103376,403376,effect,effect
103377,403377,effect,effect
103378,403378,effect,effect
103379,403379,effect,effect
103380,403380,effect,effect
103381,403381,effect,effect
103382,403382,effect,effect
103383,403383,effect,effect
103384,403384,effect,effect
103385,403385,effect,effect
103386,403386,effect,effect
103387,403387,effect,effect
103388,403388,effect,effect
103389,403389,effect,effect
103390,403390,effect,effect
103391,403391,effect,effect
103392,403392,effect,effect
103393,403393,effect,effect
103394,403394,effect,effect
103395,403395,effect,effect
103396,403396,effect,effect
103397,403397,effect,effect
103398,403398,effect,effect
103399,403399,effect,effect
103400,403400,effect,effect
103401,403401,effect,effect
103402,403402,effect,effect
103403,403403,effect,effect
103404,403404,effect,effect
103405,403405,effect,effect
103406,403406,effect,effect
103407,403407,effect,effect
103408,403408,effect,effect
103409,403409,effect,effect
103410,403410,effect,effect
103411,403411,effect,effect
103412,403412,effect,effect
103413,403413,effect,effect
103414,403414,effect,effect
103415,403415,effect,effect
103416,403416,effect,effect
103417,403417,effect,effect
103418,403418,effect,effect
103419,403419,effect,effect
103420,403420,effect,effect
103421,403421,effect,effect
103422,403422,effect,effect
103423,403423,effect,effect
103424,403424,effect,effect
103425,403425,effect,effect
103426,403426,effect,effect
103427,403427,effect,effect
103428,403428,effect,effect
103429,403429,effect,effect
103430,403430,effect,effect
103431,403431,effect,effect
103432,403432,effect,effect
103433,403433,effect,effect
103434,403434,effect,effect
103435,403435,effect,effect
103436,403436,effect,effect
103437,403437,effect,effect
103438,403438,effect,effect
103439,403439,effect,effect
103440,403440,effect,effect
103441,403441,effect,effect
103442,403442,effect,effect
103443,403443,effect,effect
103444,403444,effect,effect
103445,403445,effect,effect
103446,403446,effect,effect
103447,403447,effect,effect
103448,403448,effect,effect
103449,403449,effect,effect
103450,403450,effect,effect
103451,403451,effect,effect
103452,403452,effect,effect
103453,403453,effect,effect
103454,403454,effect,effect
103455,403455,effect,effect
103456,403456,effect,effect
103457,403457,effect,effect
103458,403458,effect,effect
103459,403459,effect,effect
103460,403460,effect,effect
103461,403461,effect,effect
103462,403462,effect,effect
103463,403463,effect,effect
103464,403464,effect,effect
103465,403465,effect,effect
103466,403466,effect,effect
103467,403467,effect,effect
103468,403468,effect,effect
103469,403469,effect,effect
103470,403470,effect,effect
103471,403471,effect,effect
103472,403472,effect,effect
103473,403473,effect,effect
103474,403474,effect,effect
103475,403475,effect,effect
103476,403476,effect,effect
103477,403477,effect,effect
103478,403478,effect,effect
103479,403479,effect,effect
103480,403480,effect,effect
103481,403481,effect,effect
103482,403482,effect,effect
103483,403483,effect,effect
103484,403484,effect,effect
103485,403485,effect,effect
103486,403486,effect,effect
103487,403487,effect,effect
103488,403488,effect,effect
103489,403489,effect,effect
103490,403490,effect,effect
103491,403491,effect,effect
103492,403492,effect,effect
103493,403493,effect,effect
103494,403494,effect,effect
103495,403495,effect,effect
103496,403496,effect,effect
103497,403497,effect,effect
103498,403498,effect,effect
103499,403499,effect,effect
103500,403500,effect,effect
103501,403501,effect,effect
103502,403502,effect,effect
103503,403503,effect,effect
103504,403504,effect,effect
103505,403505,effect,effect
103506,403506,effect,effect
103507,403507,effect,effect
103508,403508,effect,effect
103509,403509,effect,effect
103510,403510,effect,effect
103511,403511,effect,effect
103512,403512,effect,effect
103513,403513,effect,effect
103514,403514,effect,effect
103515,403515,effect,effect
103516,403516,effect,effect
103517,403517,effect,effect
103518,403518,effect,effect
103519,403519,effect,effect
103520,403520,effect,effect
103521,403521,effect,effect
103522,403522,effect,effect
103523,403523,effect,effect
103524,403524,effect,effect
103525,403525,effect,effect
103526,403526,effect,effect
103527,403527,effect,effect
103528,403528,effect,effect
103529,403529,effect,effect
103530,403530,effect,effect
103531,403531,effect,effect
103532,403532,effect,effect
103533,403533,effect,effect
103534,403534,effect,effect
103535,403535,effect,effect
103536,403536,effect,effect
103537,403537,effect,effect
103538,403538,effect,effect
103539,403539,effect,effect
103540,403540,effect,effect
103541,403541,effect,effect
103542,403542,effect,effect
103543,403543,effect,effect
103544,403544,effect,effect
103545,403545,effect,effect
103546,403546,effect,effect
103547,403547,effect,effect
103548,403548,effect,effect
103549,403549,effect,effect
103550,403550,effect,effect
103551,403551,effect,effect
103552,403552,effect,effect
103553,403553,effect,effect
103554,403554,effect,effect
103555,403555,effect,effect
103556,403556,effect,effect
103557,403557,effect,effect
103558,403558,effect,effect
103559,403559,effect,effect
103560,403560,effect,effect
103561,403561,effect,effect
103562,403562,effect,effect
103563,403563,effect,effect
103564,403564,effect,effect
103565,403565,effect,effect
103566,403566,effect,effect
103567,403567,effect,effect
103568,403568,effect,effect
103569,403569,effect,effect
103570,403570,effect,effect
103571,403571,effect,effect
103572,403572,effect,effect
103573,403573,effect,effect
103574,403574,effect,effect
103575,403575,effect,effect
103576,403576,effect,effect
103577,403577,effect,effect
103578,403578,effect,effect
103579,403579,effect,effect
103580,403580,effect,effect
103581,403581,effect,effect
103582,403582,effect,effect
103583,403583,effect,effect
103584,403584,effect,effect
103585,403585,effect,effect
103586,403586,effect,effect
103587,403587,effect,effect
103588,403588,effect,effect
103589,403589,effect,effect
103590,403590,effect,effect
103591,403591,effect,effect
103592,403592,effect,effect
103593,403593,effect,effect
103594,403594,effect,effect
103595,403595,effect,effect
103596,403596,effect,effect
103597,403597,effect,effect
103598,403598,effect,effect
103599,403599,effect,effect
103600,403600,effect,effect
103601,403601,effect,effect
103602,403602,effect,effect
103603,403603,effect,effect
103604,403604,effect,effect
103605,403605,effect,effect
103606,403606,effect,effect
103607,403607,effect,effect
103608,403608,effect,effect
103609,403609,effect,effect
103610,403610,effect,effect
103611,403611,effect,effect
103612,403612,effect,effect
103613,403613,effect,effect
103614,403614,effect,effect
103615,403615,effect,effect
103616,403616,effect,effect
103617,403617,effect,effect
103618,403618,effect,effect
103619,403619,effect,effect
103620,403620,effect,effect
103621,403621,effect,effect
103622,403622,effect,effect
103623,403623,effect,effect
103624,403624,effect,effect
103625,403625,effect,effect
103626,403626,effect,effect
103627,403627,effect,effect
103628,403628,effect,effect
103629,403629,effect,effect
103630,403630,effect,effect
103631,403631,effect,effect
103632,403632,effect,effect
103633,403633,effect,effect
103634,403634,effect,effect
103635,403635,effect,effect
103636,403636,effect,effect
103637,403637,effect,effect
103638,403638,effect,effect
103639,403639,effect,effect
103640,403640,effect,effect
103641,403641,effect,effect
103642,403642,effect,effect
103643,403643,effect,effect
103644,403644,effect,effect
103645,403645,effect,effect
103646,403646,effect,effect
103647,403647,effect,effect
103648,403648,effect,effect
103649,403649,effect,effect
103650,403650,effect,effect
103651,403651,effect,effect
103652,403652,effect,effect
103653,403653,effect,effect
103654,403654,effect,effect
103655,403655,effect,effect
103656,403656,effect,effect
103657,403657,effect,effect
103658,403658,effect,effect
103659,403659,effect,effect
103660,403660,effect,effect
103661,403661,effect,effect
103662,403662,effect,effect
103663,403663,effect,effect
103664,403664,effect,effect
103665,403665,effect,effect
103666,403666,effect,effect
103667,403667,effect,effect
103668,403668,effect,effect
103669,403669,effect,effect
103670,403670,effect,effect
103671,403671,effect,effect
103672,403672,effect,effect
103673,403673,effect,effect
103674,403674,effect,effect
103675,403675,effect,effect
103676,403676,effect,effect
103677,403677,effect,effect
103678,403678,effect,effect
103679,403679,effect,effect
103680,403680,effect,effect
103681,403681,effect,effect
103682,403682,effect,effect
103683,403683,effect,effect
103684,403684,effect,effect
103685,403685,effect,effect
103686,403686,effect,effect
103687,403687,effect,effect
103688,403688,effect,effect
103689,403689,effect,effect
103690,403690,effect,effect
103691,403691,effect,effect
103692,403692,effect,effect
103693,403693,effect,effect
103694,403694,effect,effect
103695,403695,effect,effect
103696,403696,effect,effect
103697,403697,effect,effect
103698,403698,effect,effect
103699,403699,effect,effect
103700,403700,effect,effect
103701,403701,effect,effect
103702,403702,effect,effect
103703,403703,effect,effect
103704,403704,effect,effect
103705,403705,effect,effect
103706,403706,effect,effect
103707,403707,effect,effect
103708,403708,effect,effect
103709,403709,effect,effect
103710,403710,effect,effect
103711,403711,effect,effect
103712,403712,effect,effect
103713,403713,effect,effect
103714,403714,effect,effect
103715,403715,effect,effect
103716,403716,effect,effect
103717,403717,effect,effect
103718,403718,effect,effect
103719,403719,effect,effect
103720,403720,effect,effect
103721,403721,effect,effect
103722,403722,effect,effect
103723,403723,effect,effect
103724,403724,effect,effect
103725,403725,effect,effect
103726,403726,effect,effect
103727,403727,effect,effect
103728,403728,effect,effect
103729,403729,effect,effect
103730,403730,effect,effect
103731,403731,effect,effect
103732,403732,effect,effect
103733,403733,effect,effect
103734,403734,effect,effect
103735,403735,effect,effect
103736,403736,effect,effect
103737,403737,effect,effect
103738,403738,effect,effect
103739,403739,effect,effect
103740,403740,effect,effect
103741,403741,effect,effect
103742,403742,effect,effect
103743,403743,effect,effect
103744,403744,effect,effect
103745,403745,effect,effect
103746,403746,effect,effect
103747,403747,effect,effect
103748,403748,effect,effect
103749,403749,effect,effect
103750,403750,effect,effect
103751,403751,effect,effect
103752,403752,effect,effect
103753,403753,effect,effect
103754,403754,effect,effect
103755,403755,effect,effect
103756,403756,effect,effect
103757,403757,effect,effect
103758,403758,effect,effect
103759,403759,effect,effect
103760,403760,effect,effect
103761,403761,effect,effect
103762,403762,effect,effect
103763,403763,effect,effect
103764,403764,effect,effect
103765,403765,effect,effect
103766,403766,effect,effect
103767,403767,effect,effect
103768,403768,effect,effect
103769,403769,effect,effect
103770,403770,effect,effect
103771,403771,effect,effect
103772,403772,effect,effect
103773,403773,effect,effect
103774,403774,effect,effect
103775,403775,effect,effect
103776,403776,effect,effect
103777,403777,effect,effect
103778,403778,effect,effect
103779,403779,effect,effect
103780,403780,effect,effect
103781,403781,effect,effect
103782,403782,effect,effect
103783,403783,effect,effect
103784,403784,effect,effect
103785,403785,effect,effect
103786,403786,effect,effect
103787,403787,effect,effect
103788,403788,effect,effect
103789,403789,effect,effect
103790,403790,effect,effect
103791,403791,effect,effect
103792,403792,effect,effect
103793,403793,effect,effect
103794,403794,effect,effect
103795,403795,effect,effect
103796,403796,effect,effect
103797,403797,effect,effect
103798,403798,effect,effect
103799,403799,effect,effect
103800,403800,effect,effect
103801,403801,effect,effect
103802,403802,effect,effect
103803,403803,effect,effect
103804,403804,effect,effect
103805,403805,effect,effect
103806,403806,effect,effect
103807,403807,effect,effect
103808,403808,effect,effect
103809,403809,effect,effect
103810,403810,effect,effect
103811,403811,effect,effect
103812,403812,effect,effect
103813,403813,effect,effect
103814,403814,effect,effect
103815,403815,effect,effect
103816,403816,effect,effect
103817,403817,effect,effect
103818,403818,effect,effect
103819,403819,effect,effect
103820,403820,effect,effect
103821,403821,effect,effect
103822,403822,effect,effect
103823,403823,effect,effect
103824,403824,effect,effect
103825,403825,effect,effect
103826,403826,effect,effect
103827,403827,effect,effect
103828,403828,effect,effect
103829,403829,effect,effect
103830,403830,effect,effect
103831,403831,effect,effect
103832,403832,effect,effect
103833,403833,effect,effect
103834,403834,effect,effect
103835,403835,effect,effect
103836,403836,effect,effect
103837,403837,effect,effect
103838,403838,effect,effect
103839,403839,effect,effect
103840,403840,effect,effect
103841,403841,effect,effect
103842,403842,effect,effect
103843,403843,effect,effect
103844,403844,effect,effect
103845,403845,effect,effect
103846,403846,effect,effect
103847,403847,effect,effect
103848,403848,effect,effect
103849,403849,effect,effect
103850,403850,effect,effect
103851,403851,effect,effect
103852,403852,effect,effect
103853,403853,effect,effect
103854,403854,effect,effect
103855,403855,effect,effect
103856,403856,effect,effect
103857,403857,effect,effect
103858,403858,effect,effect
103859,403859,effect,effect
103860,403860,effect,effect
103861,403861,effect,effect
103862,403862,effect,effect
103863,403863,effect,effect
103864,403864,effect,effect
103865,403865,effect,effect
103866,403866,effect,effect
103867,403867,effect,effect
103868,403868,effect,effect
103869,403869,effect,effect
103870,403870,effect,effect
103871,403871,effect,effect
103872,403872,effect,effect
103873,403873,effect,effect
103874,403874,effect,effect
103875,403875,effect,effect
103876,403876,effect,effect
103877,403877,effect,effect
103878,403878,effect,effect
103879,403879,effect,effect
103880,403880,effect,effect
103881,403881,effect,effect
103882,403882,effect,effect
103883,403883,effect,effect
103884,403884,effect,effect
103885,403885,effect,effect
103886,403886,effect,effect
103887,403887,effect,effect
103888,403888,effect,effect
103889,403889,effect,effect
103890,403890,effect,effect
103891,403891,effect,effect
103892,403892,effect,effect
103893,403893,effect,effect
103894,403894,effect,effect
103895,403895,effect,effect
103896,403896,effect,effect
103897,403897,effect,effect
103898,403898,effect,effect
103899,403899,effect,effect
103900,403900,effect,effect
103901,403901,effect,effect
103902,403902,effect,effect
103903,403903,effect,effect
103904,403904,effect,effect
103905,403905,effect,effect
103906,403906,effect,effect
103907,403907,effect,effect
103908,403908,effect,effect
103909,403909,effect,effect
103910,403910,effect,effect
103911,403911,effect,effect
103912,403912,effect,effect
103913,403913,effect,effect
103914,403914,effect,effect
103915,403915,effect,effect
103916,403916,effect,effect
103917,403917,effect,effect
103918,403918,effect,effect
103919,403919,effect,effect
103920,403920,effect,effect
103921,403921,effect,effect
103922,403922,effect,effect
103923,403923,effect,effect
103924,403924,effect,effect
103925,403925,effect,effect
103926,403926,effect,effect
103927,403927,effect,effect
103928,403928,effect,effect
103929,403929,effect,effect
103930,403930,effect,effect
103931,403931,effect,effect
103932,403932,effect,effect
103933,403933,effect,effect
103934,403934,effect,effect
103935,403935,effect,effect
103936,403936,effect,effect
103937,403937,effect,effect
103938,403938,effect,effect
103939,403939,effect,effect
103940,403940,effect,effect
103941,403941,effect,effect
103942,403942,effect,effect
103943,403943,effect,effect
103944,403944,effect,effect
103945,403945,effect,effect
103946,403946,effect,effect
103947,403947,effect,effect
103948,403948,effect,effect
103949,403949,effect,effect
103950,403950,effect,effect
103951,403951,effect,effect
103952,403952,effect,effect
103953,403953,effect,effect
103954,403954,effect,effect
103955,403955,effect,effect
103956,403956,effect,effect
103957,403957,effect,effect
103958,403958,effect,effect
103959,403959,effect,effect
103960,403960,effect,effect
103961,403961,effect,effect
103962,403962,effect,effect
103963,403963,effect,effect
103964,403964,effect,effect
103965,403965,effect,effect
103966,403966,effect,effect
103967,403967,effect,effect
103968,403968,effect,effect
103969,403969,effect,effect
103970,403970,effect,effect
103971,403971,effect,effect
103972,403972,effect,effect
103973,403973,effect,effect
103974,403974,effect,effect
103975,403975,effect,effect
103976,403976,effect,effect
103977,403977,effect,effect
103978,403978,effect,effect
103979,403979,effect,effect
103980,403980,effect,effect
103981,403981,effect,effect
103982,403982,effect,effect
103983,403983,effect,effect
103984,403984,effect,effect
103985,403985,effect,effect
103986,403986,effect,effect
103987,403987,effect,effect
103988,403988,effect,effect
103989,403989,effect,effect
103990,403990,effect,effect
103991,403991,effect,effect
103992,403992,effect,effect
103993,403993,effect,effect
103994,403994,effect,effect
103995,403995,effect,effect
103996,403996,effect,effect
103997,403997,effect,effect
103998,403998,effect,effect
103999,403999,effect,effect
104000,404000,effect,effect
104001,404001,effect,effect
104002,404002,effect,effect
104003,404003,effect,effect
104004,404004,effect,effect
104005,404005,effect,effect
104006,404006,effect,effect
104007,404007,effect,effect
104008,404008,effect,effect
104009,404009,effect,effect
104010,404010,effect,effect
104011,404011,effect,effect
104012,404012,effect,effect
104013,404013,effect,effect
104014,404014,effect,effect
104015,404015,effect,effect
104016,404016,effect,effect
104017,404017,effect,effect
104018,404018,effect,effect
104019,404019,effect,effect
104020,404020,effect,effect
104021,404021,effect,effect
104022,404022,effect,effect
104023,404023,effect,effect
104024,404024,effect,effect
104025,404025,effect,effect
104026,404026,effect,effect
104027,404027,effect,effect
104028,404028,effect,effect
104029,404029,effect,effect
104030,404030,effect,effect
104031,404031,effect,effect
104032,404032,effect,effect
104033,404033,effect,effect
104034,404034,effect,effect
104035,404035,effect,effect
104036,404036,effect,effect
104037,404037,effect,effect
104038,404038,effect,effect
104039,404039,effect,effect
104040,404040,effect,effect
104041,404041,effect,effect
104042,404042,effect,effect
104043,404043,effect,effect
104044,404044,effect,effect
104045,404045,effect,effect
104046,404046,effect,effect
104047,404047,effect,effect
104048,404048,effect,effect
104049,404049,effect,effect
104050,404050,effect,effect
104051,404051,effect,effect
104052,404052,effect,effect
104053,404053,effect,effect
104054,404054,effect,effect
104055,404055,effect,effect
104056,404056,effect,effect
104057,404057,effect,effect
104058,404058,effect,effect
104059,404059,effect,effect
104060,404060,effect,effect
104061,404061,effect,effect
104062,404062,effect,effect
104063,404063,effect,effect
104064,404064,effect,effect
104065,404065,effect,effect
104066,404066,effect,effect
104067,404067,effect,effect
104068,404068,effect,effect
104069,404069,effect,effect
104070,404070,effect,effect
104071,404071,effect,effect
104072,404072,effect,effect
104073,404073,effect,effect
104074,404074,effect,effect
104075,404075,effect,effect
104076,404076,effect,effect
104077,404077,effect,effect
104078,404078,effect,effect
104079,404079,effect,effect
104080,404080,effect,effect
104081,404081,effect,effect
104082,404082,effect,effect
104083,404083,effect,effect
104084,404084,effect,effect
104085,404085,effect,effect
104086,404086,effect,effect
104087,404087,effect,effect
104088,404088,effect,effect
104089,404089,effect,effect
104090,404090,effect,effect
104091,404091,effect,effect
104092,404092,effect,effect
104093,404093,effect,effect
104094,404094,effect,effect
104095,404095,effect,effect
104096,404096,effect,effect
104097,404097,effect,effect
104098,404098,effect,effect
104099,404099,effect,effect
104100,404100,effect,effect
104101,404101,effect,effect
104102,404102,effect,effect
104103,404103,effect,effect
104104,404104,effect,effect
104105,404105,effect,effect
104106,404106,effect,effect
104107,404107,effect,effect
104108,404108,effect,effect
104109,404109,effect,effect
104110,404110,effect,effect
104111,404111,effect,effect
104112,404112,effect,effect
104113,404113,effect,effect
104114,404114,effect,effect
104115,404115,effect,effect
104116,404116,effect,effect
104117,404117,effect,effect
104118,404118,effect,effect
104119,404119,effect,effect
104120,404120,effect,effect
104121,404121,effect,effect
104122,404122,effect,effect
104123,404123,effect,effect
104124,404124,effect,effect
104125,404125,effect,effect
104126,404126,effect,effect
104127,404127,effect,effect
104128,404128,effect,effect
104129,404129,effect,effect
104130,404130,effect,effect
104131,404131,effect,effect
104132,404132,effect,effect
104133,404133,effect,effect
104134,404134,effect,effect
104135,404135,effect,effect
104136,404136,effect,effect
104137,404137,effect,effect
104138,404138,effect,effect
104139,404139,effect,effect
104140,404140,effect,effect
104141,404141,effect,effect
104142,404142,effect,effect
104143,404143,effect,effect
104144,404144,effect,effect
104145,404145,effect,effect
104146,404146,effect,effect
104147,404147,effect,effect
104148,404148,effect,effect
104149,404149,effect,effect
104150,404150,effect,effect
104151,404151,effect,effect
104152,404152,effect,effect
104153,404153,effect,effect
104154,404154,effect,effect
104155,404155,effect,effect
104156,404156,effect,effect
104157,404157,effect,effect
104158,404158,effect,effect
104159,404159,effect,effect
104160,404160,effect,effect
104161,404161,effect,effect
104162,404162,effect,effect
104163,404163,effect,effect
104164,404164,effect,effect
104165,404165,effect,effect
104166,404166,effect,effect
104167,404167,effect,effect
104168,404168,effect,effect
104169,404169,effect,effect
104170,404170,effect,effect
104171,404171,effect,effect
104172,404172,effect,effect
104173,404173,effect,effect
104174,404174,effect,effect
104175,404175,effect,effect
104176,404176,effect,effect
104177,404177,effect,effect
104178,404178,effect,effect
104179,404179,effect,effect
104180,404180,effect,effect
104181,404181,effect,effect
104182,404182,effect,effect
104183,404183,effect,effect
104184,404184,effect,effect
104185,404185,effect,effect
104186,404186,effect,effect
104187,404187,effect,effect
104188,404188,effect,effect
104189,404189,effect,effect
104190,404190,effect,effect
104191,404191,effect,effect
104192,404192,effect,effect
104193,404193,effect,effect
104194,404194,effect,effect
104195,404195,effect,effect
104196,404196,effect,effect
104197,404197,effect,effect
104198,404198,effect,effect
104199,404199,effect,effect
104200,404200,effect,effect
104201,404201,effect,effect
104202,404202,effect,effect
104203,404203,effect,effect
104204,404204,effect,effect
104205,404205,effect,effect
104206,404206,effect,effect
104207,404207,effect,effect
104208,404208,effect,effect
104209,404209,effect,effect
104210,404210,effect,effect
104211,404211,effect,effect
104212,404212,effect,effect
104213,404213,effect,effect
104214,404214,effect,effect
104215,404215,effect,effect
104216,404216,effect,effect
104217,404217,effect,effect
104218,404218,effect,effect
104219,404219,effect,effect
104220,404220,effect,effect
104221,404221,effect,effect
104222,404222,effect,effect
104223,404223,effect,effect
104224,404224,effect,effect
104225,404225,effect,effect
104226,404226,effect,effect
104227,404227,effect,effect
104228,404228,effect,effect
104229,404229,effect,effect
104230,404230,effect,effect
104231,404231,effect,effect
104232,404232,effect,effect
104233,404233,effect,effect
104234,404234,effect,effect
104235,404235,effect,effect
104236,404236,effect,effect
104237,404237,effect,effect
104238,404238,effect,effect
104239,404239,effect,effect
104240,404240,effect,effect
104241,404241,effect,effect
104242,404242,effect,effect
104243,404243,effect,effect
104244,404244,effect,effect
104245,404245,effect,effect
104246,404246,effect,effect
104247,404247,effect,effect
104248,404248,effect,effect
104249,404249,effect,effect
104250,404250,effect,effect
104251,404251,effect,effect
104252,404252,effect,effect
104253,404253,effect,effect
104254,404254,effect,effect
104255,404255,effect,effect
104256,404256,effect,effect
104257,404257,effect,effect
104258,404258,effect,effect
104259,404259,effect,effect
104260,404260,effect,effect
104261,404261,effect,effect
104262,404262,effect,effect
104263,404263,effect,effect
104264,404264,effect,effect
104265,404265,effect,effect
104266,404266,effect,effect
104267,404267,effect,effect
104268,404268,effect,effect
104269,404269,effect,effect
104270,404270,effect,effect
104271,404271,effect,effect
104272,404272,effect,effect
104273,404273,effect,effect
104274,404274,effect,effect
104275,404275,effect,effect
104276,404276,effect,effect
104277,404277,effect,effect
104278,404278,effect,effect
104279,404279,effect,effect
104280,404280,effect,effect
104281,404281,effect,effect
104282,404282,effect,effect
104283,404283,effect,effect
104284,404284,effect,effect
104285,404285,effect,effect
104286,404286,effect,effect
104287,404287,effect,effect
104288,404288,effect,effect
104289,404289,effect,effect
104290,404290,effect,effect
104291,404291,effect,effect
104292,404292,effect,effect
104293,404293,effect,effect
104294,404294,effect,effect
104295,404295,effect,effect
104296,404296,effect,effect
104297,404297,effect,effect
104298,404298,effect,effect
104299,404299,effect,effect
104300,404300,effect,effect
104301,404301,effect,effect
104302,404302,effect,effect
104303,404303,effect,effect
104304,404304,effect,effect
104305,404305,effect,effect
104306,404306,effect,effect
104307,404307,effect,effect
104308,404308,effect,effect
104309,404309,effect,effect
104310,404310,effect,effect
