:START_ID,:END_ID,relation,:TYPE
300387,100387,belong,belong
300388,100388,belong,belong
300389,100389,belong,belong
300390,100390,belong,belong
300391,100391,belong,belong
300392,100392,belong,belong
300393,100393,belong,belong
300394,100394,belong,belong
300395,100395,belong,belong
300396,100396,belong,belong
300397,100397,belong,belong
300398,100398,belong,belong
300399,100399,belong,belong
300400,100400,belong,belong
300401,100401,belong,belong
300402,100402,belong,belong
300403,100403,belong,belong
300404,100404,belong,belong
300405,100405,belong,belong
300406,100406,belong,belong
300407,100407,belong,belong
300408,100408,belong,belong
300409,100409,belong,belong
300410,100410,belong,belong
300411,100411,belong,belong
300412,100412,belong,belong
300413,100413,belong,belong
300414,100414,belong,belong
300415,100415,belong,belong
300416,100416,belong,belong
300417,100417,belong,belong
300418,100418,belong,belong
300419,100419,belong,belong
300420,100420,belong,belong
300421,100421,belong,belong
300422,100422,belong,belong
300423,100423,belong,belong
300424,100424,belong,belong
300425,100425,belong,belong
300426,100426,belong,belong
300427,100427,belong,belong
300428,100428,belong,belong
300429,100429,belong,belong
300430,100430,belong,belong
300431,100431,belong,belong
300432,100432,belong,belong
300433,100433,belong,belong
300434,100434,belong,belong
300435,100435,belong,belong
300436,100436,belong,belong
300437,100437,belong,belong
300438,100438,belong,belong
300439,100439,belong,belong
300440,100440,belong,belong
300441,100441,belong,belong
300442,100442,belong,belong
300443,100443,belong,belong
300444,100444,belong,belong
300445,100445,belong,belong
300446,100446,belong,belong
300447,100447,belong,belong
300448,100448,belong,belong
300449,100449,belong,belong
300450,100450,belong,belong
300451,100451,belong,belong
300452,100452,belong,belong
300453,100453,belong,belong
300454,100454,belong,belong
300455,100455,belong,belong
300456,100456,belong,belong
300457,100457,belong,belong
300458,100458,belong,belong
300459,100459,belong,belong
300460,100460,belong,belong
300461,100461,belong,belong
300462,100462,belong,belong
300463,100463,belong,belong
300464,100464,belong,belong
300465,100465,belong,belong
300466,100466,belong,belong
300467,100467,belong,belong
300468,100468,belong,belong
300469,100469,belong,belong
300470,100470,belong,belong
300471,100471,belong,belong
300472,100472,belong,belong
300473,100473,belong,belong
300474,100474,belong,belong
300475,100475,belong,belong
300476,100476,belong,belong
300477,100477,belong,belong
300478,100478,belong,belong
300479,100479,belong,belong
300480,100480,belong,belong
300481,100481,belong,belong
300482,100482,belong,belong
300483,100483,belong,belong
300484,100484,belong,belong
300485,100485,belong,belong
300486,100486,belong,belong
300487,100487,belong,belong
300488,100488,belong,belong
300489,100489,belong,belong
300490,100490,belong,belong
300491,100491,belong,belong
300492,100492,belong,belong
300493,100493,belong,belong
300494,100494,belong,belong
300495,100495,belong,belong
300496,100496,belong,belong
300497,100497,belong,belong
300498,100498,belong,belong
300499,100499,belong,belong
300500,100500,belong,belong
300501,100501,belong,belong
300502,100502,belong,belong
300503,100503,belong,belong
300504,100504,belong,belong
300505,100505,belong,belong
300506,100506,belong,belong
300507,100507,belong,belong
300508,100508,belong,belong
300509,100509,belong,belong
300510,100510,belong,belong
300511,100511,belong,belong
300512,100512,belong,belong
300513,100513,belong,belong
300514,100514,belong,belong
300515,100515,belong,belong
300516,100516,belong,belong
300517,100517,belong,belong
300518,100518,belong,belong
300519,100519,belong,belong
300520,100520,belong,belong
300521,100521,belong,belong
300522,100522,belong,belong
300523,100523,belong,belong
300524,100524,belong,belong
300525,100525,belong,belong
300526,100526,belong,belong
300527,100527,belong,belong
300528,100528,belong,belong
300529,100529,belong,belong
300530,100530,belong,belong
300531,100531,belong,belong
300532,100532,belong,belong
300533,100533,belong,belong
300534,100534,belong,belong
300535,100535,belong,belong
300536,100536,belong,belong
300537,100537,belong,belong
300538,100538,belong,belong
300539,100539,belong,belong
300540,100540,belong,belong
300541,100541,belong,belong
300542,100542,belong,belong
300543,100543,belong,belong
300544,100544,belong,belong
300545,100545,belong,belong
300546,100546,belong,belong
300547,100547,belong,belong
300548,100548,belong,belong
300549,100549,belong,belong
300550,100550,belong,belong
300551,100551,belong,belong
300552,100552,belong,belong
300553,100553,belong,belong
300554,100554,belong,belong
300555,100555,belong,belong
300556,100556,belong,belong
300557,100557,belong,belong
300558,100558,belong,belong
300559,100559,belong,belong
300560,100560,belong,belong
300561,100561,belong,belong
300562,100562,belong,belong
