:START_ID,:END_ID,relation,:TYPE
101161,601161,from,from
101162,601162,from,from
101163,601163,from,from
101164,601164,from,from
101165,601165,from,from
101166,601166,from,from
101167,601167,from,from
101168,601168,from,from
101169,601169,from,from
101170,601170,from,from
101171,601171,from,from
101172,601172,from,from
101173,601173,from,from
101174,601174,from,from
101175,601175,from,from
101176,601176,from,from
101177,601177,from,from
101178,601178,from,from
101179,601179,from,from
101180,601180,from,from
101181,601181,from,from
101182,601182,from,from
101183,601183,from,from
101184,601184,from,from
101185,601185,from,from
101186,601186,from,from
101187,601187,from,from
101188,601188,from,from
101189,601189,from,from
101190,601190,from,from
101191,601191,from,from
101192,601192,from,from
101193,601193,from,from
101194,601194,from,from
101195,601195,from,from
101196,601196,from,from
101197,601197,from,from
101198,601198,from,from
101199,601199,from,from
101200,601200,from,from
101201,601201,from,from
101202,601202,from,from
101203,601203,from,from
101204,601204,from,from
101205,601205,from,from
101206,601206,from,from
101207,601207,from,from
101208,601208,from,from
101209,601209,from,from
101210,601210,from,from
101211,601211,from,from
101212,601212,from,from
101213,601213,from,from
101214,601214,from,from
101215,601215,from,from
101216,601216,from,from
101217,601217,from,from
101218,601218,from,from
101219,601219,from,from
101220,601220,from,from
101221,601221,from,from
101222,601222,from,from
101223,601223,from,from
101224,601224,from,from
101225,601225,from,from
101226,601226,from,from
101227,601227,from,from
101228,601228,from,from
101229,601229,from,from
101230,601230,from,from
101231,601231,from,from
101232,601232,from,from
101233,601233,from,from
101234,601234,from,from
101235,601235,from,from
101236,601236,from,from
101237,601237,from,from
101238,601238,from,from
101239,601239,from,from
101240,601240,from,from
101241,601241,from,from
101242,601242,from,from
101243,601243,from,from
101244,601244,from,from
101245,601245,from,from
101246,601246,from,from
101247,601247,from,from
101248,601248,from,from
101249,601249,from,from
101250,601250,from,from
101251,601251,from,from
101252,601252,from,from
101253,601253,from,from
101254,601254,from,from
101255,601255,from,from
101256,601256,from,from
101257,601257,from,from
101258,601258,from,from
101259,601259,from,from
101260,601260,from,from
101261,601261,from,from
101262,601262,from,from
101263,601263,from,from
101264,601264,from,from
101265,601265,from,from
101266,601266,from,from
101267,601267,from,from
101268,601268,from,from
101269,601269,from,from
101270,601270,from,from
101271,601271,from,from
101272,601272,from,from
101273,601273,from,from
101274,601274,from,from
101275,601275,from,from
101276,601276,from,from
101277,601277,from,from
101278,601278,from,from
101279,601279,from,from
101280,601280,from,from
101281,601281,from,from
101282,601282,from,from
101283,601283,from,from
101284,601284,from,from
101285,601285,from,from
101286,601286,from,from
101287,601287,from,from
101288,601288,from,from
101289,601289,from,from
101290,601290,from,from
101291,601291,from,from
101292,601292,from,from
101293,601293,from,from
101294,601294,from,from
101295,601295,from,from
101296,601296,from,from
101297,601297,from,from
101298,601298,from,from
101299,601299,from,from
101300,601300,from,from
101301,601301,from,from
101302,601302,from,from
101303,601303,from,from
101304,601304,from,from
101305,601305,from,from
101306,601306,from,from
101307,601307,from,from
101308,601308,from,from
101309,601309,from,from
101310,601310,from,from
101311,601311,from,from
101312,601312,from,from
101313,601313,from,from
101314,601314,from,from
101315,601315,from,from
101316,601316,from,from
101317,601317,from,from
101318,601318,from,from
101319,601319,from,from
101320,601320,from,from
101321,601321,from,from
101322,601322,from,from
101323,601323,from,from
101324,601324,from,from
101325,601325,from,from
101326,601326,from,from
101327,601327,from,from
101328,601328,from,from
101329,601329,from,from
101330,601330,from,from
101331,601331,from,from
101332,601332,from,from
101333,601333,from,from
101334,601334,from,from
101335,601335,from,from
101336,601336,from,from
101337,601337,from,from
101338,601338,from,from
101339,601339,from,from
101340,601340,from,from
101341,601341,from,from
101342,601342,from,from
101343,601343,from,from
101344,601344,from,from
101345,601345,from,from
101346,601346,from,from
101347,601347,from,from
101348,601348,from,from
101349,601349,from,from
101350,601350,from,from
101351,601351,from,from
101352,601352,from,from
101353,601353,from,from
101354,601354,from,from
101355,601355,from,from
101356,601356,from,from
101357,601357,from,from
101358,601358,from,from
101359,601359,from,from
101360,601360,from,from
101361,601361,from,from
101362,601362,from,from
101363,601363,from,from
101364,601364,from,from
101365,601365,from,from
101366,601366,from,from
101367,601367,from,from
101368,601368,from,from
101369,601369,from,from
101370,601370,from,from
101371,601371,from,from
101372,601372,from,from
101373,601373,from,from
101374,601374,from,from
101375,601375,from,from
101376,601376,from,from
101377,601377,from,from
101378,601378,from,from
101379,601379,from,from
101380,601380,from,from
101381,601381,from,from
101382,601382,from,from
101383,601383,from,from
101384,601384,from,from
101385,601385,from,from
101386,601386,from,from
101387,601387,from,from
101388,601388,from,from
101389,601389,from,from
101390,601390,from,from
